STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,FoodAccessSF2015_State,FoodAccessSF2015_County,FoodAccessSF2015_Urban,FoodAccessSF2015_POP2010,FoodAccessSF2015_OHU2010,FoodAccessSF2015_GroupQuartersFlag,FoodAccessSF2015_NUMGQTRS,FoodAccessSF2015_PCTGQTRS,FoodAccessSF2015_LILATracts_1And10,FoodAccessSF2015_LILATracts_halfAnd10,FoodAccessSF2015_LILATracts_1And20,FoodAccessSF2015_LILATracts_Vehicle,FoodAccessSF2015_HUNVFlag,FoodAccessSF2015_LowIncomeTracts,FoodAccessSF2015_PovertyRate,FoodAccessSF2015_MedianFamilyIncome,FoodAccessSF2015_LA1and10,FoodAccessSF2015_LAhalfand10,FoodAccessSF2015_LA1and20,FoodAccessSF2015_LATracts_half,FoodAccessSF2015_LATracts1,FoodAccessSF2015_LATracts10,FoodAccessSF2015_LATracts20,FoodAccessSF2015_LATractsVehicle_20,FoodAccessSF2015_LAPOP1_10,FoodAccessSF2015_LAPOP05_10,FoodAccessSF2015_LAPOP1_20,FoodAccessSF2015_LALOWI1_10,FoodAccessSF2015_LALOWI05_10,FoodAccessSF2015_LALOWI1_20,FoodAccessSF2015_lapophalf,FoodAccessSF2015_lapophalfshare,FoodAccessSF2015_lalowihalf,FoodAccessSF2015_lalowihalfshare,FoodAccessSF2015_lakidshalf,FoodAccessSF2015_lakidshalfshare,FoodAccessSF2015_laseniorshalf,FoodAccessSF2015_laseniorshalfshare,FoodAccessSF2015_lawhitehalf,FoodAccessSF2015_lawhitehalfshare,FoodAccessSF2015_lablackhalf,FoodAccessSF2015_lablackhalfshare,FoodAccessSF2015_laasianhalf,FoodAccessSF2015_laasianhalfshare,FoodAccessSF2015_lanhopihalf,FoodAccessSF2015_lanhopihalfshare,FoodAccessSF2015_laaianhalf,FoodAccessSF2015_laaianhalfshare,FoodAccessSF2015_laomultirhalf,FoodAccessSF2015_laomultirhalfshare,FoodAccessSF2015_lahisphalf,FoodAccessSF2015_lahisphalfshare,FoodAccessSF2015_lahunvhalf,FoodAccessSF2015_lahunvhalfshare,FoodAccessSF2015_lasnaphalf,FoodAccessSF2015_lasnaphalfshare,FoodAccessSF2015_lapop1,FoodAccessSF2015_lapop1share,FoodAccessSF2015_lalowi1,FoodAccessSF2015_lalowi1share,FoodAccessSF2015_lakids1,FoodAccessSF2015_lakids1share,FoodAccessSF2015_laseniors1,FoodAccessSF2015_laseniors1share,FoodAccessSF2015_lawhite1,FoodAccessSF2015_lawhite1share,FoodAccessSF2015_lablack1,FoodAccessSF2015_lablack1share,FoodAccessSF2015_laasian1,FoodAccessSF2015_laasian1share,FoodAccessSF2015_lanhopi1,FoodAccessSF2015_lanhopi1share,FoodAccessSF2015_laaian1,FoodAccessSF2015_laaian1share,FoodAccessSF2015_laomultir1,FoodAccessSF2015_laomultir1share,FoodAccessSF2015_lahisp1,FoodAccessSF2015_lahisp1share,FoodAccessSF2015_lahunv1,FoodAccessSF2015_lahunv1share,FoodAccessSF2015_lasnap1,FoodAccessSF2015_lasnap1share,FoodAccessSF2015_lapop10,FoodAccessSF2015_lapop10share,FoodAccessSF2015_lalowi10,FoodAccessSF2015_lalowi10share,FoodAccessSF2015_lakids10,FoodAccessSF2015_lakids10share,FoodAccessSF2015_laseniors10,FoodAccessSF2015_laseniors10share,FoodAccessSF2015_lawhite10,FoodAccessSF2015_lawhite10share,FoodAccessSF2015_lablack10,FoodAccessSF2015_lablack10share,FoodAccessSF2015_laasian10,FoodAccessSF2015_laasian10share,FoodAccessSF2015_lanhopi10,FoodAccessSF2015_lanhopi10share,FoodAccessSF2015_laaian10,FoodAccessSF2015_laaian10share,FoodAccessSF2015_laomultir10,FoodAccessSF2015_laomultir10share,FoodAccessSF2015_lahisp10,FoodAccessSF2015_lahisp10share,FoodAccessSF2015_lahunv10,FoodAccessSF2015_lahunv10share,FoodAccessSF2015_lasnap10,FoodAccessSF2015_lasnap10share,FoodAccessSF2015_lapop20,FoodAccessSF2015_lapop20share,FoodAccessSF2015_lalowi20,FoodAccessSF2015_lalowi20share,FoodAccessSF2015_lakids20,FoodAccessSF2015_lakids20share,FoodAccessSF2015_laseniors20,FoodAccessSF2015_laseniors20share,FoodAccessSF2015_lawhite20,FoodAccessSF2015_lawhite20share,FoodAccessSF2015_lablack20,FoodAccessSF2015_lablack20share,FoodAccessSF2015_laasian20,FoodAccessSF2015_laasian20share,FoodAccessSF2015_lanhopi20,FoodAccessSF2015_lanhopi20share,FoodAccessSF2015_laaian20,FoodAccessSF2015_laaian20share,FoodAccessSF2015_laomultir20,FoodAccessSF2015_laomultir20share,FoodAccessSF2015_lahisp20,FoodAccessSF2015_lahisp20share,FoodAccessSF2015_lahunv20,FoodAccessSF2015_lahunv20share,FoodAccessSF2015_lasnap20,FoodAccessSF2015_lasnap20share,FoodAccessSF2015_TractLOWI,FoodAccessSF2015_TractKids,FoodAccessSF2015_TractSeniors,FoodAccessSF2015_TractWhite,FoodAccessSF2015_TractBlack,FoodAccessSF2015_TractAsian,FoodAccessSF2015_TractNHOPI,FoodAccessSF2015_TractAIAN,FoodAccessSF2015_TractOMultir,FoodAccessSF2015_TractHispanic,FoodAccessSF2015_TractHUNV,FoodAccessSF2015_TractSNAP
"06","075","023003",1400000US06075023003,"06075023003","230.03",CT,409146,0,California,San Francisco,"1","4093","1154","0","0","0","0","0","0","0","0","0","11.6","86789","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","966","837","517","514","1039","1729","14","37","760","962","115","134"
"06","075","031000",1400000US06075031000,"06075031000","310",CT,819576,0,California,San Francisco,"1","3494","1271","0","4","0.0011448","0","0","0","0","0","0","5.3","126744","0","0","0","0","0","0","0","0","0","319.9980276","0","0","59.86967954","0","319.9980276","0.091585011","59.86967954","0.017134997","58.10376358","0.016629583","57.11378011","0.016346245","198.4918011","0.056809331","4.326584034","0.00123829","102.7629306","0.029411257","0.247727852","7.09009E-05","0.247727852","7.09009E-05","13.921251","0.003984331","21.91799366","0.006273038","8.324107181","0.006549258","1.775087999","0.001396607","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","563","628","588","1982","103","1154","3","12","240","371","100","20"
"06","075","010300",1400000US06075010300,"06075010300","103",CT,268266,0,California,San Francisco,"1","3852","2026","0","0","0","0","0","0","0","0","0","17.8","108112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1406","314","673","2460","36","1176","4","5","171","198","877","55"
"06","075","010700",1400000US06075010700,"06075010700","107",CT,183170,0,California,San Francisco,"1","5592","2778","0","0","0","0","0","0","0","0","1","20.7","31317","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2970","588","1627","908","85","4440","2","12","145","167","1806","208"
"06","075","015801",1400000US06075015801,"06075015801","158.01",CT,343931,0,California,San Francisco,"1","3594","1635","0","89","0.0247635","0","0","0","0","0","1","13.7","67885","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1328","563","456","1537","1033","654","10","14","346","399","733","108"
"06","075","016100",1400000US06075016100,"06075016100","161",CT,368899,0,California,San Francisco,"1","5366","2756","0","11","0.0020499","0","0","0","0","0","1","39.5","19652","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3192","748","1395","1640","2047","1188","30","14","447","522","1540","322"
"06","075","016200",1400000US06075016200,"06075016200","162",CT,273256,0,California,San Francisco,"1","2541","1594","0","39","0.0153483","0","0","0","0","0","1","16.6","60833","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","841","121","256","1701","180","391","7","16","246","338","851","72"
"06","075","017000",1400000US06075017000,"06075017000","170",CT,469547,0,California,San Francisco,"1","3689","2125","0","0","0","0","0","0","0","0","0","7.1","156458","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","447","259","492","3110","52","317","5","6","199","285","400","0"
"06","075","017902",1400000US06075017902,"06075017902","179.02",CT,2705146,123857178,California,San Francisco,"1","2880","656","0","698","0.2423611","1","1","1","1","1","1","50","25524","1","1","1","1","1","0","0","1","2880.000033","2880.000033","2880.000033","2048.293395","2048.293395","2048.293395","2880.000033","1.000000011","2048.293395","0.711212984","555.0000011","0.192708334","30.0000004","0.010416667","1011.000018","0.351041673","724.0000044","0.25138889","525.000005","0.182291668","28.00000045","0.009722222","36.99999993","0.012847222","555.0000005","0.192708333","663.0000022","0.230208334","177.5796175","0.270700636","175.4904471","0.267515925","2880.000033","1.000000011","2048.293395","0.711212984","555.0000011","0.192708334","30.0000004","0.010416667","1011.000018","0.351041673","724.0000044","0.25138889","525.000005","0.182291668","28.00000045","0.009722222","36.99999993","0.012847222","555.0000005","0.192708333","663.0000022","0.230208334","177.5796175","0.270700636","175.4904471","0.267515925","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2017","555","30","1011","724","525","28","37","555","663","170","168"
"06","075","020401",1400000US06075020401,"06075020401","204.01",CT,327217,0,California,San Francisco,"1","2846","1591","0","1","0.0003514","0","0","0","0","0","0","2.4","136500","0","1","0","1","0","0","0","0","0","902.0637314","0","0","61.91309629","0","902.0637314","0.316958444","61.91309629","0.021754426","52.72830804","0.018527164","105.5516319","0.037087713","704.0127843","0.247369214","12.49733523","0.004391193","128.8133152","0.045261179","0.455732886","0.000160131","2.083450049","0.000732063","54.20112071","0.019044666","61.43230805","0.021585491","30.54945605","0.019201418","2.175973156","0.001367676","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","270","187","275","2285","59","320","2","9","171","211","143","7"
"06","075","021600",1400000US06075021600,"06075021600","216",CT,597916,0,California,San Francisco,"1","3836","2026","0","0","0","0","0","0","0","0","0","6","141000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","571","457","578","2497","216","744","25","12","342","374","166","71"
"06","075","030101",1400000US06075030101,"06075030101","301.01",CT,346434,0,California,San Francisco,"1","4233","1997","0","120","0.0283487","0","0","0","0","0","0","14.3","104276","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1229","407","297","2856","91","947","4","17","318","331","539","66"
"06","075","030302",1400000US06075030302,"06075030302","303.02",CT,597811,0,California,San Francisco,"1","3549","1374","0","0","0","0","0","0","0","0","0","10.1","142125","0","1","0","1","0","0","0","0","0","1454.77582","0","0","336.469826","0","1454.77582","0.409911474","336.469826","0.094806939","251.4214627","0.070842903","218.7563641","0.061638874","602.9441804","0.169891288","10.00631679","0.002819475","732.7645868","0.20647072","0.40474204","0.000114044","0.477181353","0.000134455","108.1788083","0.03048149","96.43276908","0.027171814","61.59110572","0.044826132","3.721746459","0.002708695","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","768","595","573","1663","22","1610","2","7","245","226","135","10"
"06","075","030600",1400000US06075030600,"06075030600","306",CT,521626,0,California,San Francisco,"1","2221","865","0","7","0.0031517","0","0","0","0","0","0","3.1","146875","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","156","468","368","1453","39","559","2","3","165","176","48","6"
"06","075","031100",1400000US06075031100,"06075031100","311",CT,1078276,0,California,San Francisco,"1","6193","2462","0","2","0.0003229","0","0","0","0","0","0","8.2","120020","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1090","931","836","3258","192","1957","29","28","729","1112","251","52"
"06","075","032602",1400000US06075032602,"06075032602","326.02",CT,472116,0,California,San Francisco,"1","4316","1669","0","31","0.0071826","0","0","0","0","0","1","13","75000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1286","580","847","1507","50","2516","7","5","231","178","250","46"
"06","075","021100",1400000US06075021100,"06075021100","211",CT,424230,0,California,San Francisco,"1","3853","1863","0","1","0.0002595","0","0","0","0","0","0","8.1","160000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","583","536","379","3102","46","384","4","11","306","350","296","74"
"06","075","021800",1400000US06075021800,"06075021800","218",CT,500951,0,California,San Francisco,"1","3840","1768","0","26","0.0067708","0","0","0","0","0","0","6.7","166181","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","630","596","450","2987","69","390","1","16","377","553","240","17"
"06","075","023001",1400000US06075023001,"06075023001","230.01",CT,666063,0,California,San Francisco,"1","5216","1312","0","35","0.0067101","0","0","0","0","0","1","23.2","57386","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2394","983","755","543","756","3317","24","17","559","785","324","158"
"06","075","023103",1400000US06075023103,"06075023103","231.03",CT,1255708,0,California,San Francisco,"1","3725","1202","0","18","0.0048322","0","1","0","1","1","1","47.6","19033","0","1","0","1","0","0","0","1","249.9924981","3191.258079","249.9924981","207.4341356","2713.382322","207.4341356","3191.258079","0.856713578","2713.382322","0.728424784","1205.640178","0.323661793","174.4941566","0.046844069","241.2627307","0.064768518","1781.880618","0.478357213","137.9322448","0.037028791","474.2845633","0.127324715","20.1313571","0.005404391","535.7665564","0.143829948","539.2639307","0.14476884","471.2804402","0.392080233","409.592018","0.34075875","249.9924981","0.06711208","207.4341356","0.055687016","91.06067618","0.024445819","10.29478104","0.0027637","24.47676616","0.006570944","123.0798179","0.033041562","23.83659697","0.006399086","22.91749322","0.006152347","0.868173097","0.000233067","54.81364871","0.014715073","53.50919529","0.014364885","31.58384428","0.026276077","33.4847639","0.027857541","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2465","1400","207","263","2128","156","546","24","608","604","458","418"
"06","075","025401",1400000US06075025401,"06075025401","254.01",CT,363715,12207,California,San Francisco,"1","3404","1276","0","16","0.0047004","0","0","0","0","0","0","10.2","109659","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1049","602","322","1942","173","437","24","16","812","1278","377","70"
"06","075","025701",1400000US06075025701,"06075025701","257.01",CT,627371,0,California,San Francisco,"1","4788","1331","0","18","0.0037594","0","0","0","0","0","0","13.1","81116","0","0","0","0","0","0","0","0","0","365.7910576","0","0","73.70271969","0","365.7910576","0.076397464","73.70271969","0.015393216","66.26986504","0.013840824","62.21584034","0.012994119","99.09429836","0.020696386","5.223684669","0.001090995","208.4614086","0.043538306","4.424607992","0.000924104","0","0","48.58706093","0.010147674","72.75121689","0.01519449","5.083352506","0.003819198","3.627503097","0.002725397","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1326","910","703","1021","171","2889","34","14","659","1073","248","50"
"06","075","026004",1400000US06075026004,"06075026004","260.04",CT,336229,0,California,San Francisco,"1","4315","1144","0","3","0.0006952","0","0","0","0","0","1","11.4","65385","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1731","866","519","1142","52","1990","18","42","1071","1621","154","127"
"06","075","026301",1400000US06075026301,"06075026301","263.01",CT,367744,0,California,San Francisco,"1","4875","1273","0","13","0.0026667","0","0","0","0","0","1","11.6","53987","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1874","881","739","977","45","2972","2","16","863","1369","256","41"
"06","075","047902",1400000US06075047902,"06075047902","479.02",CT,397735,0,California,San Francisco,"1","3536","1508","0","0","0","0","0","0","0","1","0","15.9","87401","0","1","0","1","0","0","0","1","0","2338.699023","0","0","720.0824854","0","2338.699023","0.661396783","720.0824854","0.203643237","328.7862261","0.09298253","376.6847936","0.106528505","1065.762705","0.30140348","28.89129609","0.008170615","1099.807537","0.311031543","2","0.000565611","6.002578905","0.001697562","136.2349054","0.038527971","150.970224","0.042695199","193.5528602","0.128350703","14.49079895","0.009609283","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1066","495","579","1677","47","1566","2","8","236","237","269","22"
"06","075","032902",1400000US06075032902,"06075032902","329.02",CT,504600,0,California,San Francisco,"1","3831","1313","0","8","0.0020882","0","0","0","0","0","0","12.6","112961","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","982","621","689","1055","38","2582","3","5","148","186","149","81"
"06","075","033204",1400000US06075033204,"06075033204","332.04",CT,373253,0,California,San Francisco,"1","3821","1598","0","0","0","0","1","0","0","0","1","35.8","49750","0","1","0","1","0","0","0","0","0","563.6500697","0","0","378.5063286","0","563.6500697","0.147513758","378.5063286","0.099059495","40.41580534","0.010577285","52.59009507","0.013763438","245.0648271","0.064136306","33.43204474","0.008749554","198.4940538","0.051948195","0.154412478","4.04115E-05","9.848427534","0.002577448","76.65631092","0.020061845","88.79118586","0.023237683","58.46308291","0.036585158","4.817302464","0.003014582","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1842","297","415","1709","250","1286","13","34","529","608","437","34"
"06","075","042700",1400000US06075042700,"06075042700","427",CT,406940,0,California,San Francisco,"1","5326","2352","0","31","0.0058205","0","0","0","0","0","1","16.4","67139","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1901","704","918","2494","83","2371","4","25","349","344","772","113"
"06","075","061000",1400000US06075061000,"06075061000","610",CT,2169753,865060,California,San Francisco,"1","3610","1150","0","7","0.0019391","0","0","0","0","0","0","4.3","98480","0","1","0","1","0","0","0","0","8.492259592","2277.953474","8.492259592","0.567378731","201.3472132","0.567378731","2277.953474","0.631012043","201.3472132","0.055774851","393.4623215","0.108992333","212.7599004","0.058936261","394.4335185","0.109261362","410.6882983","0.113764072","1024.939511","0.283916762","7.999999985","0.002216066","18.46821807","0.00511585","421.4239084","0.116737925","436.3377138","0.120869173","33.07620156","0.028761914","21.17128111","0.01840981","8.492259592","0.002352426","0.567378731","0.000157169","1.698451929","0.000470485","1.698451929","0.000470485","2.547677889","0.000705728","0","0","1.698451929","0.000470485","0","0","0","0","4.246129796","0.001176213","4.246129796","0.001176213","0.113356077","9.85705E-05","0.110620615","9.61918E-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","581","640","391","547","481","1996","15","28","543","595","105","39"
